Make,Model,Nickname,Car Gender,Buyer Gender,Buyer Age,Buzzword,Country,City,Dealer Latitude,Dealer Longitude,Color,New Car,Purchase Date,Sale Price,Discount,Resell Price,5-yr Depreciation,Top Speed,0-60 Time
Mazda,626,Raf,Female,Female,45,installation,China,Hoboksar,46.793235,85.728328,Blue,TRUE,08/08/2018,90148.82,0.2458,3561.81,0.18,162.2,9.1
BMW,7 Series,Olin,Female,Male,23,User-friendly,Argentina,Villa Regina,-39.103215,-67.0940101,Crimson,TRUE,22/01/2009,35508.37,0.5815,26313,0.03,132.5,11.4
Subaru,Outback,Debera,Male,Female,47,optimizing,Vietnam,Bằng Lũng,22.1623468,105.6002024,Mauv,TRUE,26/01/2013,83709.51,0.1422,9744.49,0.09,134.1,8.8
Lotus,Elan,Tirrell,Male,Male,24,Persistent,China,Tangyin,35.924514,114.357763,Goldenrod,FALSE,24/04/2020,42475.39,0.2351,16601.04,0.02,218.2,9.8
Toyota,4Runner,Meyer,Male,Male,55,Fundamental,Mexico,La Guadalupe,25.6775595,-100.2596935,Khaki,FALSE,09/07/2016,52328.74,0.1173,46818.94,0.21,147.3,8.1
Volkswagen,Golf,Court,Female,Male,63,Versatile,France,Saint-Nazaire,47.273289,-2.204647,Turquoise,TRUE,03/01/2015,63128.06,0.1921,28467.6,0.04,164.3,12.8
Eagle,Vision,Harper,Female,Male,64,Up-sized,Denmark,København,44.351935,-87.8445954,Pink,FALSE,16/07/2011,17458.62,0.3436,28625.69,0.15,153.1,5.1
Toyota,Land Cruiser,Bruis,Female,Male,62,migration,China,Zhangqing,29.713689,116.339882,Khaki,FALSE,08/03/2018,52812.95,0.6923,38806.22,0.14,129.6,12.3
Volkswagen,Golf,Brandice,Male,Female,73,systemic,Indonesia,Wolometang,-8.5873,122.5971,Red,TRUE,21/05/2018,65726.97,0.3752,14384.29,0.13,208.7,6.5
Ford,Thunderbird,Yorker,Male,Male,74,intranet,China,Tiancheng,32.667571,119.004816,Maroon,FALSE,07/04/2019,42294.39,0.6274,14630.54,0.12,178,11.3
GMC,2500,Thedrick,Male,Male,57,heuristic,Poland,Góra,51.669945,16.5376529,Crimson,TRUE,26/09/2008,22953.33,0.4561,26979.73,0.25,204.2,3.2
Subaru,Legacy,Izaak,Male,Male,71,groupware,Sweden,Stockholm,47.02018,-68.1434996,Red,TRUE,04/02/2008,95033.62,0.3565,47784.15,0.04,181.9,2.3
Chevrolet,APV,Fabian,Male,Male,65,hybrid,Estonia,Jõhvi,59.3573116,27.4136645,Goldenrod,TRUE,19/12/2006,60116.12,0.041,36672.58,0.02,205.8,7.5
Infiniti,I,Del,Female,Female,31,object-oriented,Guatemala,Taxisco,14.2755871,-90.7690791,Blue,FALSE,19/10/2006,46003.94,0.0693,43550.29,0.11,218.4,9.6
Toyota,Tacoma,Kerwinn,Male,Male,51,Reverse-engineered,Philippines,Matungao,14.8043413,120.8805975,Teal,FALSE,06/08/2011,62689.31,0.4988,39160.25,0.16,172.8,13.2
Ford,Fiesta,Bald,Male,Male,42,Fully-configurable,Brazil,Paracuru,-3.4142906,-39.0303806,Blue,FALSE,26/08/2004,99457.37,0.5572,42821.76,0.08,140.3,10.4
Scion,xD,Elfreda,Male,Female,53,global,Peru,Antaparco,-13.07361,-74.41194,Maroon,FALSE,17/12/2007,89394.96,0.1182,31331.12,0.12,205.7,6.8
Chevrolet,Colorado,Vyky,Male,Female,36,solution,Indonesia,Kadukandel,-6.4334,105.9098,Indigo,FALSE,04/10/2010,87936.04,0.13,17801.55,0.06,196.8,5.5
GMC,Savana 3500,Arvy,Male,Male,48,global,Indonesia,Krajan,-7.5450262,111.6556388,Pink,TRUE,18/11/2008,38231.82,0.3191,47266.49,0.11,216.8,12.6
Dodge,Ram 2500,Gillian,Male,Female,59,impactful,Brazil,Álvares Machado,-22.0791603,-51.477858,Maroon,FALSE,21/09/2005,62236,0.5406,4456.36,0.04,145.6,14.7
Toyota,Venza,Laurie,Male,Male,53,responsive,Netherlands,Brunssum,50.9440122,5.9698278,Aquamarine,TRUE,21/12/2012,59186.09,0.5462,21644.02,0.2,237.8,3.6
Eagle,Premier,Lawrence,Male,Male,74,system engine,Fiji,Nadi,-17.7765356,177.4356227,Violet,FALSE,20/01/2015,49478.17,0.2198,17514.49,0.02,236.3,2.4
GMC,Savana 1500,Terese,Female,Female,34,homogeneous,United States,Kansas City,39.3035567,-94.7195096,Fuscia,TRUE,09/05/2003,17286.95,0.2907,16007.31,0.2,170,4.4
Subaru,Legacy,Margeaux,Male,Female,73,Object-based,China,Banqiaodian,26.486589,111.909579,Blue,FALSE,02/07/2002,86419.96,0.0934,47975.49,0.2,235.2,7
Saturn,VUE,Marshall,Male,Male,34,Reduced,China,Guihuaquan,29.555948,113.87801,Aquamarine,FALSE,29/07/2018,37589.4,0.4338,30467.15,0.04,246.8,6.5
Ford,E350,Danna,Female,Female,43,workforce,Cameroon,Bali,5.8874488,10.0191857,Orange,FALSE,14/12/2008,80364.77,0.2732,44707.07,0.15,215.5,3.9
GMC,Terrain,Valdemar,Female,Male,68,internet solution,China,Pingdi,26.1050311,104.5991578,Puce,FALSE,09/05/2014,17988.75,0.6917,37788.56,0.22,219.3,6.7
Mercedes-Benz,R-Class,Verge,Female,Male,30,portal,China,Liudong,24.3653152,109.5235215,Aquamarine,TRUE,23/04/2008,89570.4,0.4411,6020.77,0.19,120.3,14
Chrysler,LeBaron,Shandra,Female,Female,50,standardization,Kosovo,Lluka e Eperme,42.5448774,20.3076276,Teal,FALSE,22/12/2005,52134.3,0.2554,10796.72,0.08,158.5,3.1
Subaru,SVX,Julianne,Female,Female,67,Upgradable,Benin,Hinvi,6.76667,2.16667,Orange,TRUE,28/08/2007,44635.17,0.0537,19974.16,0.19,201.5,11.3
Nissan,Quest,Rudiger,Female,Male,22,Streamlined,China,Yashiga,36.070149,101.931253,Red,FALSE,17/01/2003,76000.56,0.4372,47488.26,0.03,232,11.2
Porsche,928,Corny,Male,Female,41,productivity,Germany,Frankfurt am Main,50.041381,8.5800547,Violet,TRUE,02/08/2014,57389.26,0.3558,4057.8,0.13,175.3,9.4
Mitsubishi,Lancer,Gwenneth,Male,Female,45,static,Canada,Marathon,46.4969139,-84.3457671,Crimson,TRUE,19/04/2014,81349.35,0.659,24091.93,0.07,195.6,8.6
Chevrolet,Camaro,Gare,Male,Male,22,Multi-channelled,Indonesia,Lawesigalagala Timur,3.352913,97.913223,Fuscia,TRUE,01/07/2012,81731.65,0.2486,18393.14,0.07,233.6,12.9
Nissan,Maxima,Yoko,Female,Female,47,Mandatory,China,Tianyi,22.278214,114.182575,Maroon,TRUE,22/05/2004,57400.22,0.2552,44636.65,0.11,190.6,11.9
Chrysler,Fifth Ave,Tallulah,Male,Female,51,Persevering,China,Sanlidian,31.540397,118.486745,Indigo,FALSE,26/10/2017,16069.6,0.4904,4715.12,0.1,203,8.3
GMC,3500,Nessa,Female,Female,51,paradigm,Luxembourg,Clervaux,50.0549693,6.0239884,Mauv,FALSE,05/05/2020,32500.94,0.5118,19926.03,0.19,129.5,12.1
Chevrolet,Express 2500,Joete,Female,Female,34,Quality-focused,Russia,Kamensk-Ural’skiy,56.359356,61.8768972,Red,TRUE,22/01/2008,74688.07,0.27,44170.88,0.02,134,9.3
Lexus,LS,Jammie,Female,Female,30,4th generation,South Korea,Hwado,37.6523921,127.3083224,Aquamarine,FALSE,07/02/2008,54330.48,0.4024,34982.73,0.13,161.9,6.2
Oldsmobile,Regency,Christyna,Male,Female,49,Customer-focused,Sweden,Dalsjöfors,57.7230813,13.1033798,Mauv,TRUE,21/09/2005,89301.25,0.4795,20078.79,0.06,127.1,13.4
Mazda,RX-8,Sig,Female,Male,63,open system,Sweden,Stenungsund,58.0498372,11.8515576,Green,TRUE,09/02/2005,93578.96,0.1428,35072.93,0.08,193.5,9.1
Cadillac,Sixty Special,Ivy,Female,Female,54,5th generation,Afghanistan,‘Alāqahdārī Gēlān,32.72692,67.63696,Aquamarine,FALSE,30/10/2006,94692.68,0.1635,25290.76,0.19,150.1,7.2
Ferrari,F430,Amber,Female,Female,41,discrete,China,Nanyang,32.990664,112.528308,Puce,TRUE,02/06/2016,62464.01,0.2056,13735.54,0.14,136.6,4.4
Ford,Taurus,Bailey,Female,Male,62,Quality-focused,Kosovo,Partesh,42.4008473,21.4332317,Orange,FALSE,23/11/2008,35432.89,0.1878,49285.7,0.17,191.9,14
Chevrolet,Corvette,Kelley,Female,Male,20,analyzing,China,Yong’an,25.941937,117.365052,Mauv,FALSE,13/04/2012,65590.65,0.0529,29684.13,0.03,180,13
Toyota,Tundra,Nicolas,Female,Male,28,Networked,China,Xinchengzi,34.26645,108.960747,Aquamarine,TRUE,22/06/2004,81403.81,0.1031,32236.84,0.11,136.4,10.9
Toyota,Yaris,Lonna,Male,Female,54,6th generation,China,Guangming,30.157633,103.49824,Goldenrod,FALSE,02/05/2003,23861.36,0.551,33942.56,0.22,208.2,8.3
Lexus,RX,Tull,Male,Male,48,core,Russia,Olenegorsk,68.1416652,33.3096133,Turquoise,TRUE,23/05/2008,53761,0.2295,43496.88,0.13,134.6,2.8
Mercedes-Benz,M-Class,Etheline,Female,Female,62,interface,Poland,Borek,50.0055345,20.5122334,Maroon,FALSE,19/05/2006,39601.96,0.2319,34047.97,0.16,230.2,13.3
Ford,Freestyle,Devina,Female,Female,49,software,Indonesia,Tomohon,1.3229337,124.8405081,Pink,TRUE,07/05/2005,86121.89,0.596,35583.36,0.19,127.1,8.3
Kia,Sportage,Ches,Female,Male,68,collaboration,Ukraine,Korniyivka,50.41661,31.46261,Mauv,TRUE,24/03/2020,93385.12,0.4779,30422.29,0.18,235.9,9.9
Porsche,911,Willette,Male,Female,63,Enterprise-wide,China,Micheng,31.172739,115.008163,Violet,FALSE,06/02/2012,73000.11,0.0122,12471.08,0.13,213.9,11.1
Infiniti,G,Verile,Female,Female,24,Robust,Philippines,Santiago,14.5672317,121.0298199,Aquamarine,FALSE,16/01/2010,46398.83,0.676,3408.01,0.06,122.3,6.3
Pontiac,GTO,Karel,Female,Male,27,uniform,China,Dongda,25.0605919,118.522341,Violet,FALSE,26/09/2018,11091.83,0.6559,13250.85,0.07,165.9,12.3
Mercedes-Benz,CLK-Class,Tuck,Female,Male,72,knowledge base,China,Dahe,38.135288,114.397004,Teal,TRUE,17/01/2018,42060.62,0.6814,36862.88,0.04,132.2,3.2
Pontiac,Firefly,Kean,Female,Male,25,exuding,China,Gyigang,26.647661,106.630153,Mauv,FALSE,16/08/2018,90802.56,0.3488,44023.56,0.1,195.3,4.6
Mazda,MX-5,Zebedee,Male,Male,72,Graphic Interface,Colombia,Candelaria,4.5943745,-74.0740729,Pink,FALSE,19/02/2007,14024.67,0.5025,21483.33,0.1,223.8,5.7
GMC,Yukon Denali,Everard,Female,Male,27,Advanced,Belarus,Parychy,52.8066236,29.4258895,Maroon,FALSE,13/01/2004,16196.2,0.1311,19931.87,0.17,191.1,13.8
Mazda,RX-7,Davita,Male,Female,67,array,China,Poyang,29.1253133,116.2777073,Teal,FALSE,05/12/2015,68529.58,0.2089,7091.43,0.04,223.5,14.1
Acura,RL,Mickie,Male,Male,28,fault-tolerant,Nicaragua,Belén,11.565435,-85.9917437,Turquoise,TRUE,20/05/2002,43423.55,0.1888,13889.2,0.23,162.8,8.1
Buick,LeSabre,Georgianna,Male,Female,46,responsive,Ireland,Donabate,53.4855448,-6.1544115,Violet,TRUE,02/08/2020,53670.11,0.1031,40514.69,0.19,191.7,6
Chevrolet,Suburban 2500,Berenice,Male,Female,59,heuristic,Indonesia,Garunggang,-2.7968956,115.1859517,Aquamarine,TRUE,22/11/2015,54281.94,0.1557,32362.52,0.15,197.5,2.4
Pontiac,Montana,Yorker,Female,Male,60,disintermediate,Japan,Maebaru,32.9901655,130.608934,Puce,FALSE,29/05/2009,67982.06,0.3576,46759.72,0.02,200.9,8.7
Hyundai,Veracruz,Marybelle,Male,Female,67,Distributed,Philippines,Babak,7.0583573,125.7222954,Khaki,FALSE,25/12/2011,60814.55,0.0456,22106.03,0.19,124.1,9.5
Lexus,IS,Mattias,Female,Male,41,cohesive,Brazil,Barra do Garças,-15.8916202,-52.2618826,Crimson,TRUE,18/12/2010,19084.03,0.4729,8976.57,0.2,243.8,10.3
Mitsubishi,Challenger,Winnah,Female,Female,46,Implemented,Indonesia,Randegan,-7.5347018,109.0274877,Green,FALSE,07/10/2016,26319.37,0.5626,43927.28,0.07,145.5,3.3
Nissan,Armada,Drucy,Male,Female,72,Adaptive,Philippines,Wao,7.6405168,124.7234856,Khaki,FALSE,21/11/2004,75968.36,0.6307,41278.12,0.21,140.8,13.3
Toyota,FJ Cruiser,Brynn,Male,Female,24,web-enabled,Indonesia,Cermee,-7.7726324,114.0428542,Pink,FALSE,08/08/2004,45969.05,0.5082,2177.69,0.18,242.6,5.6
Ferrari,F430,Grata,Female,Female,56,web-enabled,Panama,El Copé,8.438605,-80.679207,Violet,FALSE,31/01/2003,87573.64,0.0678,43427.86,0.14,182,13.3
Ford,Escape,Gardner,Male,Male,74,complexity,Greece,Gerakaroú,40.6287684,23.2115394,Pink,TRUE,09/03/2011,52375.37,0.6559,24301.92,0.06,131.3,9.6
Dodge,Ram Van B350,Vic,Female,Male,41,next generation,France,Lyon,43.0429124,1.9038837,Crimson,FALSE,13/02/2012,21716.59,0.2226,14420.28,0.15,125,12.4
Dodge,Ram 1500 Club,Luca,Female,Male,22,homogeneous,Russia,Zaraysk,54.7556556,38.8869951,Teal,FALSE,07/03/2010,88756.86,0.0211,5320.22,0.2,143.1,13.8
Chrysler,LHS,Starlene,Male,Female,64,Persistent,Egypt,Minūf,30.4659284,30.9305801,Mauv,TRUE,27/12/2014,80397.9,0.0225,14020.54,0.21,150.4,5.9
Toyota,Echo,Tobey,Female,Female,67,cohesive,Indonesia,Wongka,-1.048106,103.380604,Puce,TRUE,31/12/2011,24732.28,0.5323,18865.71,0.13,165.9,6.4
Acura,CL,Janette,Female,Female,52,projection,China,Leyuan,18.144657,-94.4189829,Blue,TRUE,20/02/2020,49871.09,0.4454,40615.04,0.05,133.8,2.4
Buick,Estate,Pooh,Male,Female,69,open architecture,France,Nice,43.6953508,7.2559678,Turquoise,FALSE,10/11/2010,15696.62,0.3393,25871.93,0.12,141.5,14.8
Volvo,XC70,Uri,Female,Male,52,needs-based,Cape Verde,Tarrafal de São Nicolau,16.5636498,-24.354942,Maroon,TRUE,02/05/2019,59117.77,0.3372,11664.55,0.12,167.4,6.7
Infiniti,Q,Bendix,Female,Male,24,Synergized,Portugal,Cabouco,37.7621762,-25.5651478,Red,TRUE,21/10/2009,28847.96,0.2732,6492.13,0.18,162.2,8.7
Dodge,Ram 50,Dalton,Male,Male,24,composite,Portugal,Lemenhe,41.4530119,-8.5322628,Orange,TRUE,10/03/2003,46419.98,0.1174,33385.92,0.17,201.8,10.9
Mercedes-Benz,E-Class,Cesare,Female,Male,54,Robust,Portugal,Fafe,41.4592281,-8.1841929,Turquoise,FALSE,14/12/2017,44684.13,0.1446,10037.62,0.03,210.2,2.4
BMW,530,Shelba,Male,Female,45,composite,Ecuador,Huaquillas,-3.4763823,-80.2225448,Crimson,FALSE,22/06/2012,35347.25,0.0467,28820.56,0.18,201,2.5
Subaru,Legacy,Sawyer,Male,Male,60,exuding,Somalia,Oodweyne,9.4101982,45.0629902,Puce,FALSE,25/08/2010,77257.44,0.4716,16708.23,0.09,148.1,13.4
Isuzu,Rodeo,Florence,Female,Female,39,website,Argentina,Tamberías,-31.5868009,-68.5173853,Crimson,FALSE,16/06/2012,75512.79,0.1587,19019.58,0.21,153.5,2.2
Scion,tC,Coleman,Male,Male,53,extranet,Philippines,Nama,16.1293948,120.5372119,Fuscia,TRUE,05/08/2016,14009.6,0.1324,15618.11,0.09,215.7,13.4
Mitsubishi,Lancer Evolution,Nicoline,Male,Female,53,systematic,Mexico,Adolfo Ruiz Cortines,20.9450221,-97.3692131,Mauv,TRUE,13/06/2012,29942.28,0.2318,28949.35,0.03,139.2,10.8
GMC,Canyon,Ainslie,Female,Female,59,knowledge user,Philippines,Sagay,9.1249562,124.7445365,Mauv,FALSE,13/07/2014,11123.45,0.3011,5117.49,0.13,228.5,9.4
Chevrolet,Suburban 2500,Floris,Female,Female,43,homogeneous,Poland,Dębowa Łąka,53.2166678,19.0555956,Violet,FALSE,22/02/2009,85956.92,0.2904,24522.83,0.07,137.2,10.9
Ford,F-Series,Kirbie,Male,Female,68,Seamless,Honduras,La Estancia,13.9142931,-87.921223,Aquamarine,TRUE,01/12/2005,71953.43,0.5454,8173.31,0.17,233.5,8
Dodge,Viper,Sybil,Male,Female,41,model,Slovenia,Osilnica,45.5291637,14.6984205,Violet,TRUE,13/01/2018,83964.42,0.6164,41471.88,0.11,123.2,13
Kia,Amanti,Petronille,Female,Female,72,system engine,Brazil,Mateus Leme,-20.017643,-44.4370606,Khaki,FALSE,05/04/2002,24265.2,0.3034,10176.55,0.18,149.5,8.2
Ford,Probe,Beryl,Male,Female,54,empowering,Philippines,Pongol,8.2885006,124.7789045,Crimson,FALSE,29/11/2003,95386.32,0.5126,3308.52,0.25,198.3,7
Plymouth,Neon,Elvin,Female,Male,41,composite,Macedonia,Belčišta,41.30278,20.83028,Aquamarine,FALSE,13/08/2009,95521.63,0.3314,31437.51,0.07,231.9,6.8
Oldsmobile,Custom Cruiser,Elke,Female,Female,25,local,Costa Rica,San Francisco,9.7016493,-84.1005807,Fuscia,TRUE,10/05/2006,46658.05,0.0928,15915.54,0.07,134.7,7.9
Pontiac,Grand Prix,Leeanne,Female,Female,70,Realigned,Argentina,El Bolsón,-41.9430504,-71.5298386,Indigo,TRUE,18/12/2003,43423.29,0.5174,9060.99,0.22,213.9,5.2
Lincoln,Continental Mark VII,Flss,Male,Female,22,complexity,China,Yanshi,34.72722,112.789534,Red,FALSE,19/06/2019,98421.31,0.0785,9173.18,0.11,121.8,5.4
Pontiac,LeMans,Sherie,Female,Female,41,neural-net,Russia,Pokrovskoye-Streshnëvo,55.813247,37.478747,Aquamarine,FALSE,04/10/2002,19919.19,0.0283,26380.49,0.12,192.4,13.4
Volkswagen,GTI,Rod,Male,Male,28,open architecture,Russia,Kudinovo,54.9907148,36.2483787,Yellow,FALSE,05/11/2010,23623,0.2244,13700.53,0.23,187.3,13.1
Mercedes-Benz,G-Class,Jordon,Male,Male,39,discrete,Russia,Mamedkala,42.1662941,48.1164779,Teal,FALSE,08/09/2012,59806.79,0.3103,39354.1,0.24,186.9,5.8
Maserati,Spyder,Madel,Female,Female,51,contextually-based,Thailand,Phra Pradaeng,13.6532561,100.5633676,Red,TRUE,15/10/2018,72969.54,0.1734,23390.57,0.08,224.9,11.9
Lotus,Elan,Brandy,Female,Female,59,website,Brazil,Conceição do Coité,-11.5576676,-39.2791011,Violet,TRUE,04/05/2010,78766.4,0.2708,31006.78,0.24,121.9,3.2
Ford,E150,Tory,Male,Female,61,Networked,United States,Cincinnati,39.100057,-84.3680059,Khaki,TRUE,11/02/2007,38256.47,0.2408,20320.42,0.08,191.8,11.4
Ford,Thunderbird,Henriette,Female,Female,57,Universal,Poland,Wydminy,53.9818262,22.0325128,Blue,FALSE,16/04/2010,24345.08,0.3356,38176.49,0.05,120,4.9
Pontiac,Sunfire,Verena,Female,Female,41,complexity,Thailand,Lahan Sai,14.4437531,102.8514837,Green,TRUE,29/09/2013,92448.71,0.5593,15831.11,0.1,221,12.5
GMC,Suburban 1500,Patrica,Male,Female,40,real-time,Brazil,Piraí,-22.602558,-43.9055155,Teal,TRUE,20/11/2010,96788.56,0.6202,14205.08,0.07,129.2,3.6
Pontiac,Firebird,Cairistiona,Male,Female,23,responsive,Colombia,Sincelejo,9.2718747,-75.4636031,Puce,TRUE,14/07/2020,42777.02,0.6994,49618,0.2,205.5,10.2
Volkswagen,Cabriolet,Florance,Male,Female,42,hybrid,France,Montluel,45.8359543,5.0634248,Maroon,FALSE,07/06/2009,32609.8,0.5128,14249.68,0.06,226.6,7.5
Saab,9-2X,Alane,Male,Female,34,superstructure,Colombia,Medellín,6.3833462,-75.5858886,Fuscia,TRUE,25/04/2013,49055.37,0.1115,28881.41,0.2,237.4,4.7
Volkswagen,GTI,Kevon,Male,Male,41,full-range,China,Yushu,32.993106,97.008784,Green,FALSE,02/09/2002,17423.82,0.5837,23426.24,0.03,237.4,2.8
Toyota,Avalon,Melony,Female,Female,23,approach,Sweden,Emmaboda,56.6032687,15.6253276,Teal,FALSE,12/10/2020,59686.77,0.2569,17708.98,0.22,149.1,11.5
Pontiac,Gemini,Camellia,Male,Female,53,mission-critical,Egypt,Dayr Mawās,27.6376503,30.8510692,Pink,FALSE,06/03/2013,84342.55,0.671,23263.71,0.16,205.4,6.3
Ford,Taurus,Ase,Male,Male,53,empowering,Poland,Sucha,53.4131023,18.0085553,Violet,FALSE,09/12/2016,10355.59,0.4253,14085.14,0.19,180.7,7.8
Mercedes-Benz,E-Class,Chick,Female,Male,37,logistical,Greece,Ayía Triás,38.3542718,22.9085768,Pink,FALSE,04/02/2006,25599.35,0.4788,23640.58,0.19,154.1,8.2
Dodge,Intrepid,Kaile,Male,Female,23,pricing structure,Russia,Nizhniy Bestyakh,61.9639779,129.9131287,Green,FALSE,23/08/2012,70572.02,0.2128,11126.26,0.05,178.4,9.5
Lincoln,Continental Mark VII,Crista,Male,Female,62,static,Poland,Krzyżanów,52.1828337,19.4568355,Khaki,FALSE,29/03/2015,76050.95,0.4682,22425.38,0.2,208.8,5.6
BMW,X3,Nellie,Male,Female,40,Focused,Peru,Quinuabamba,-12.868355,-72.6919814,Khaki,TRUE,28/03/2004,55512.13,0.0943,32222.36,0.18,170.8,2.7
Ford,F150,Micaela,Male,Female,41,Front-line,Palestinian Territory,Qīrah,32.12214,35.17173,Khaki,TRUE,04/01/2004,53133.36,0.4015,6190.72,0.12,125.9,4.2
Audi,S4,Giles,Female,Male,74,scalable,Indonesia,Barat,-6.2284889,106.9602906,Maroon,FALSE,17/12/2014,22771.98,0.5565,27466.39,0.21,122.2,8.2
Volkswagen,Passat,Emanuel,Female,Male,42,synergy,Portugal,Santa Eulália,37.0901727,-8.2111164,Indigo,FALSE,22/05/2012,94709.23,0.6433,15381.67,0.2,171.8,11.2
Dodge,Ram 2500,Aeriel,Male,Female,50,Automated,Greece,Psychikó,38.0120968,23.7725723,Crimson,FALSE,03/02/2016,68154.78,0.4867,49326.31,0.13,182.9,11.3
Cadillac,XLR,Jenelle,Male,Female,73,local,Japan,Narutochō-mitsuishi,34.1990503,134.6086469,Puce,FALSE,16/03/2010,50059.68,0.0706,39624.03,0.12,241.8,13.1
Mitsubishi,Precis,Gwynne,Male,Female,51,Down-sized,Czech Republic,Bludov,49.9396574,16.9280562,Teal,FALSE,13/10/2006,86773.95,0.4609,13903.24,0.12,121.3,2.6
Ford,Explorer Sport,Ninnetta,Female,Female,31,Profound,Bulgaria,Loznitsa,43.3497076,26.626104,Teal,FALSE,18/12/2017,51104.55,0.0957,34106.49,0.12,149.7,12.9
Audi,A3,Earl,Male,Male,49,complexity,Greece,Katsikás,39.6222264,20.8874294,Purple,TRUE,18/04/2002,74627.22,0.5001,29218.66,0.21,146.2,12.3
Chevrolet,Impala,Kelsey,Female,Male,42,Switchable,Malaysia,Kuantan,3.8353843,103.2901816,Orange,FALSE,28/05/2012,98845.28,0.2307,3082.76,0.15,138.6,7.9
Land Rover,LR3,Gualterio,Female,Male,21,Virtual,Russia,Donskoye,52.6130327,38.9743917,Blue,FALSE,15/07/2008,32924.74,0.1168,16327.05,0.14,212.8,12
Toyota,Corolla,Katalin,Female,Female,45,knowledge user,Chad,Abéché,13.8359124,20.8433709,Aquamarine,TRUE,22/07/2012,36198.75,0.55,14910.98,0.14,234.1,4.1
Toyota,Tundra,Herve,Male,Male,66,data-warehouse,Indonesia,Batambak,-6.995577,112.9862557,Pink,FALSE,03/11/2012,29009.72,0.2881,17476.07,0.15,226,6.7
Audi,S8,Boone,Male,Male,53,Self-enabling,Lebanon,Zghartā,34.3963158,35.8958444,Red,FALSE,23/02/2011,33835.13,0.6953,37779.06,0.24,232.1,6.5
Chrysler,Voyager,Urbano,Female,Male,47,bi-directional,Ukraine,Dzhankoy,45.7089869,34.3874785,Crimson,TRUE,22/02/2003,16568.38,0.685,8615.95,0.05,242.1,13.7
Toyota,Tundra,Essa,Female,Female,58,Graphic Interface,Poland,Pierzchnica,50.689856,20.7734253,Orange,TRUE,19/11/2002,97167.61,0.1477,29345.39,0.17,128.4,14.6
Ford,GT,Tiphany,Female,Female,51,didactic,China,Qiaoxia,28.021131,120.599782,Goldenrod,FALSE,03/05/2015,92672.31,0.5932,45152.34,0.02,194.9,4.3
Audi,A6,Sherrie,Male,Female,65,Decentralized,Switzerland,Basel,47.532117,7.593124,Orange,TRUE,27/03/2017,41908.3,0.4651,34340.29,0.04,161.7,10.1
Lexus,GS,Merna,Female,Female,45,Progressive,China,Zhuqi,22.270978,113.576677,Goldenrod,FALSE,09/08/2004,88871.64,0.4256,22225.42,0.19,223.1,4.3
Saab,9000,Leonardo,Female,Male,30,Profound,Croatia,Baška Voda,43.3572645,16.9520477,Orange,TRUE,08/02/2010,43115.54,0.6195,22912.46,0.04,183.6,6.6
Cadillac,Eldorado,Wallie,Male,Male,35,Optional,Philippines,Cabodiongan,12.6643,125.0456,Khaki,TRUE,06/10/2004,18300.28,0.4094,2579.38,0.02,133.3,7.6
Chevrolet,Malibu,Larry,Female,Male,66,next generation,China,Xintang,23.296786,113.823135,Goldenrod,TRUE,27/04/2011,60973.95,0.6281,39075.38,0.19,155.7,5.3
Volkswagen,Golf,Elisha,Female,Male,60,local area network,Brazil,Nova Friburgo,-22.2887261,-42.5340796,Blue,FALSE,01/11/2005,77510.63,0.6788,41520.13,0.13,176.3,5.3
Chevrolet,Corvette,Letisha,Female,Female,25,hierarchy,Indonesia,Serawai,-0.3462421,112.5245093,Puce,TRUE,30/08/2002,92528.09,0.3679,18445.12,0.15,172.8,11.2
Mazda,MX-5,Maddalena,Male,Female,39,clear-thinking,Nigeria,Langtang,9.1482421,9.7985457,Red,TRUE,27/12/2006,65406.27,0.2604,37693.26,0.2,156.8,6.8
Chevrolet,Venture,Seamus,Female,Male,46,database,Colombia,Curumaní,9.201062,-73.5425659,Purple,FALSE,19/08/2011,88008.35,0.5474,45315.95,0.11,244.7,5.2
Mazda,B-Series Plus,Nikos,Male,Male,67,upward-trending,Azerbaijan,Amirdzhan,40.42639,49.98361,Mauv,TRUE,11/06/2011,86864.84,0.2168,47627.03,0.06,197.3,10
Audi,A6,Randi,Male,Female,26,challenge,Japan,Koshigaya,35.8896981,139.7894017,Yellow,TRUE,03/09/2007,63398.18,0.3699,15869,0.21,243.5,13.7
Honda,Element,Mace,Male,Male,37,functionalities,China,Xinglong,40.417358,117.500558,Orange,TRUE,08/11/2009,24748,0.3522,6694.85,0.2,167.6,10.6
Hyundai,Tiburon,Kimmy,Female,Female,70,software,Canada,Montague,46.1650664,-62.6480207,Blue,TRUE,05/02/2009,28882.81,0.0626,17601.29,0.07,121.2,2.8
Jaguar,XK Series,Sam,Female,Male,25,Cloned,Ecuador,Celica,-4.1031257,-79.9584397,Violet,FALSE,27/11/2017,63962.23,0.0665,25989.81,0.05,186.9,3.1
Isuzu,Hombre Space,Anastasia,Male,Female,35,database,Indonesia,Bentar,-7.1501862,108.8105899,Pink,FALSE,18/11/2017,74711.05,0.29,11441.67,0.12,236.1,15
Subaru,Impreza,Rodi,Male,Female,75,artificial intelligence,Ireland,Balally,52.176031,-6.5899765,Khaki,TRUE,08/06/2019,12183.96,0.2685,30461.53,0.24,213.8,8.9
